Direction,Date,Message
Sent,"2025-12-08 17:51:50","So yes, you do. "
Received,"2025-12-08 18:02:41","Infected your brain "
Received,"2025-12-08 18:02:44","👹"
Received,"2025-12-08 18:02:53","About to eat in a few minutes "
Sent,"2025-12-08 18:34:25","you did infect my brain"
Sent,"2025-12-08 18:39:43","hey you fuck…you know everything about me so tell me something.  what is the ONLY thing that consistently makes me cry / get upset about? have you ever heard any stories about me caring or being loyal to anyone else? of my many long relationships, who holds the record by almost 2x?"
Received,"2025-12-08 18:41:54","I’m leaving now "
Received,"2025-12-08 18:42:01","Gram "
Sent,"2025-12-08 18:42:25","i barely cried at all when gram died"
Sent,"2025-12-08 18:42:35","i have cried for 10 months straight"
Sent,"2025-12-08 18:42:52","because i miss you and us"
Received,"2025-12-08 18:42:54","I’m on my way "
Sent,"2025-12-08 18:43:08","yeah shut up cool girl"
Received,"2025-12-08 20:16:50","I made it down to sugies "
Sent,"2025-12-08 20:16:54","oh fyi i only moved your arm earlier because i didn’t want you to feel like i was expecting you to do that the entire time you were here or that i would get shitty with you about it. it wasn’t meant as negative feedback"
Sent,"2025-12-08 20:17:29","i know i’ve given you a couple snap reactions recently and i kinda stand by them but i didn’t want you to think that would happen again or something idk. thanks for letting me know"
Sent,"2025-12-08 20:17:48","i shut up now"
Received,"2025-12-08 20:18:05","Thank you "
Sent,"2025-12-08 20:18:20","👻"
Sent,"2025-12-08 20:21:52","when you have a free minute later let me know there is one thing i wanted to tell you about"
Sent,"2025-12-08 20:23:41","nothing you did or anything serious just shut up bye i love you"
Received,"2025-12-08 20:31:23","Tell me?"
Sent,"2025-12-08 20:33:19","i was waiting only because it requires you to answer one question first but it’s up to you if you have time to answer it now. i promise there is a legitimate reason i’m asking this and am not just negging"
Sent,"2025-12-08 20:33:21","do you consider us ‘exclusive’ currently"
Sent,"2025-12-08 20:33:41","not dating necessarily if you don’t want that..but exclusive."
Sent,"2025-12-08 20:34:04","that informs how i explain from here and is important detail"
Received,"2025-12-08 20:34:09",Yeah?
Sent,"2025-12-08 20:35:20","okay good. tricked ya!!!"
Sent,"2025-12-08 20:35:22","no i’m kidding"
Received,"2025-12-08 20:35:30","😒"
Sent,"2025-12-08 20:36:26","so i got a message and i didn’t want to block the number unless you agreed that we were exclusive"
Received,"2025-12-08 20:36:39",?
Sent,"2025-12-08 20:37:53","if you had said you did not consider us exclusive, i would have wanted to keep as many options open as possible"
Received,"2025-12-08 20:38:06","You can answer?? lol "
Sent,"2025-12-08 20:38:12",uh
Sent,"2025-12-08 20:38:19","…no"
Sent,"2025-12-08 20:38:26","i mean i would say that regardless but"
Sent,"2025-12-08 20:38:49","given the content of the messages"
Received,"2025-12-08 20:38:58","lol "
Sent,"2025-12-08 20:39:02","just…annie why the fuck would you want me to answer that"
Received,"2025-12-08 20:39:24","I dont know what you’re referring to Dan "
Sent,"2025-12-08 20:39:39","sorry i know i’m being vague"
Sent,"2025-12-08 20:39:42","UGH hold on"
Received,"2025-12-08 20:40:27","No "
Received,"2025-12-08 20:40:32","You don’t have to show me anything "
Sent,"2025-12-08 20:41:40","￼"
Sent,"2025-12-08 20:42:08","does it make sense now?"
Sent,"2025-12-08 20:42:26","Like if you said “no we aren’t exclusive I can fuck other people”"
Received,"2025-12-08 20:42:39","Yikes "
Sent,"2025-12-08 20:42:48","i mean yes yikes"
Sent,"2025-12-08 20:42:51","But at the same time"
Received,"2025-12-08 20:42:54","Even tho she is crazy in the head "
Received,"2025-12-08 20:43:05","Answer her "
Sent,"2025-12-08 20:43:06","if you’re getting broken up with by someone you lov"
Sent,"2025-12-08 20:43:23","you don’t want to be throwing away viable opportunities"
Sent,"2025-12-08 20:43:38","i don’t like you doing this"
Sent,"2025-12-08 20:43:53","no because i don’t want you talking to other guys so why would i talk to another girl like that"
Sent,"2025-12-08 20:44:30","i’m blocking the number. you gave me the answer i was hoping for so it’s truly of no use to me"
Received,"2025-12-08 20:44:44","You don’t have to block her ??"
Sent,"2025-12-08 20:45:20","please don’t punish me for trying to be transparent and honest about something lmao"
Sent,"2025-12-08 20:45:35","i was so fucking mad because"
Sent,"2025-12-08 20:45:43","you’ve been so much better the last few days"
Sent,"2025-12-08 20:46:11","and then i get that and i take your trust really fucking seriously so i have to say something and then i’m worried you’re going to use that as justification to fuck around idk"
Sent,"2025-12-08 20:46:33","but please stop why would you want that? what good would come of that"
Sent,"2025-12-08 20:48:55","i love you. honestly, and i think you know this, i really do feel like i have the prettiest and sexiest and most amazing  in the world and i just don’t ever see anyone as more appealing than you"
Sent,"2025-12-08 20:50:42","if it makes you feel better, asshole..i’m at least glad you know that there’s a B- option available to me if you decide you’re going rogue again or some shit (please don’t do that)"
Received,"2025-12-08 20:51:04","Calm yourself down "
Received,"2025-12-08 20:51:06",Chillllll
Received,"2025-12-08 20:51:12","Please "
Sent,"2025-12-08 21:04:03","here i’ll give you the eggie bagels response to that"
Sent,"2025-12-08 21:04:09","i’m fine?? lol"
Sent,"2025-12-08 21:04:42","no i do feel better knowing you also see this as exclusive. that"
Received,"2025-12-08 21:04:43","Good "
Sent,"2025-12-08 21:05:19","shut up. you calm down. i love you. do you want me to let you go until you get back or something"
Received,"2025-12-08 21:05:41","I just feel like crap"
Sent,"2025-12-08 21:05:54","like how?"
Received,"2025-12-08 21:06:05","I’ve told you "
Received,"2025-12-08 21:06:09","A million times "
Sent,"2025-12-08 21:06:12","still your throat?"
Received,"2025-12-08 21:06:12","My throat "
Received,"2025-12-08 21:06:14","My nose "
Received,"2025-12-08 21:06:16","My ears "
Received,"2025-12-08 21:06:19",Cough
Sent,"2025-12-08 21:06:26","okay calm down i know about that i just thought you meant something else"
Received,"2025-12-08 21:06:35","Head feels like it could explode any minute "
Sent,"2025-12-08 21:06:35","your covid 25’s"
Sent,"2025-12-08 21:07:13","i’m sorry b"
Sent,"2025-12-08 21:07:16","how can i help"
Received,"2025-12-08 21:07:29","You can’t It’s okay "
Received,"2025-12-08 21:07:36","I got some throat spray at home "
Received,"2025-12-08 21:07:52","And thank you again for getting me that, you really didn’t have to "
Sent,"2025-12-08 21:08:15","would it help if i didn’t make the same throat juice/milk/whatever joke again"
Received,"2025-12-08 21:08:24","Daniel "
Sent,"2025-12-08 21:08:38","and they say i’m not helpful"
Sent,"2025-12-08 21:09:21","and you don’t have to thank me. i love you i want you to be happy"
Received,"2025-12-08 21:09:40","I love you "
Sent,"2025-12-08 21:16:13","you’ve been much more present and nicer the past few days and even that little bit of effort makes a huge difference and i really appreciate it."
Received,"2025-12-08 21:17:49","Loved “you’ve been much more present and nicer the past few days and even that little bit of effort makes a huge difference and i really appreciate it.”"
Sent,"2025-12-08 21:17:51","as long as i know and believe you still love me, things will always be okay."
Sent,"2025-12-08 21:41:58","i saw that the gas station with arby’s is hiring - should i go apply there lol"
Received,"2025-12-08 21:47:06","That’s a good idea. You should "
Sent,"2025-12-08 21:55:04","i told you i’ve been ready to start doing SOMETHING for a long time now and have legitimately been so bummed out i felt like i physically couldn’t."
Sent,"2025-12-08 21:55:34","but you can not ask to steal the honey buns or red bull"
Sent,"2025-12-08 21:55:40","off limits"
Received,"2025-12-08 21:56:15","I understand what that may feel like. But I don’t think you realized that doing something about getting a job would have looked really good in my eyes. "
Received,"2025-12-08 21:56:25","I ain’t stealing nothing "
Received,"2025-12-08 21:56:32","That was New York Annie "
Received,"2025-12-08 21:57:38","I’m home now "
Received,"2025-12-08 21:57:52","I am going to shower and chug NyQuil "
Sent,"2025-12-08 22:01:57","well two things: so first of all,  i think you’ve totally missed that you told me specifically that the reason you had a year plus gap in jobs is because you “weren’t doing well mentally” and never once did i think that i had any reason to think less of you, much less break up the relationship"
Received,"2025-12-08 22:02:23","That’s why I said i understood "
Sent,"2025-12-08 22:03:43","and not only that but you also don’t get that i feel EXTREMELY wronged and, as stupid and petty as it may sound, i really needed to choose a path forward (together or apart) and see you make the first move to some small degree"
Received,"2025-12-08 22:04:08","Dan I wasn’t trying to put you down in any way "
Sent,"2025-12-08 22:04:17","i don’t think you were it’s just"
Received,"2025-12-08 22:04:19","I apologize "
Sent,"2025-12-08 22:04:26","no stop you don’t have to be sorry"
Sent,"2025-12-08 22:05:21","i just don’t think you’ve ever believed me that you are paramount in my life enough that all of this turmoil has just destroyed how i see and think about the world…and i’m already really prone to needing that kind of  thing"
Sent,"2025-12-08 22:06:21","idk it’s just like… a life with us together feels 100% different to me than one where we aren’t. i’m not mad at you. you didn’t say anything wron"
Sent,"2025-12-08 22:06:38","i love you and that’s all. i promise you didn’t offend me or say anything wrong i just wanted to explain"
Sent,"2025-12-08 22:08:19","go sleep so i can finally text the crazy girl back and tell her the coast is clear"
Received,"2025-12-08 22:08:53",lol
Sent,"2025-12-08 22:08:58","🥳that’s joke. i just want my eggs"
Received,"2025-12-08 22:10:01","I know I know "
Received,"2025-12-08 22:10:27","I’m getting in the shower   Already took a big swig of NyQuil "
Sent,"2025-12-08 22:11:05","you’re out of control. go."
Received,"2025-12-08 22:12:32",Nahh
Received,"2025-12-08 22:12:39","I’m not "
Received,"2025-12-08 22:12:43","Love you. "
Sent,"2025-12-08 22:26:59","￼"
Sent,"2025-12-08 22:32:59","joking. i love you too stupid. go shower and tryyyyy to text or call before you zzzquil out"
Received,"2025-12-08 22:41:24","Ready for peep"
Received,"2025-12-08 22:41:28","Talk to you tomorrow"
Received,"2025-12-08 22:41:33","I love you. And thank you again "
Sent,"2025-12-08 22:42:35","thanks for loaning me your paws."
Sent,"2025-12-08 22:42:36","i love you"
Sent,"2025-12-08 22:42:56","miss u goodnight"
Sent,"2025-12-09 07:14:39","Rise and shine bimbo, today is already a great day for you."
Sent,"2025-12-09 07:15:35","i have some news that will make you very happy that I want you to wake up to"
Sent,"2025-12-09 07:16:56","So text me as soon as your beautiful eyeballs open.

you’re gonna want to PETAL over here as quick as you can once you hear"
Sent,"2025-12-09 08:16:38","￼"
Sent,"2025-12-09 08:32:59","Wake up you stupid bitch. You’re gonna be so happy I want to give you this fucking GIFT and then you can love me forever for it okay? "
Sent,"2025-12-09 08:33:44","put the PETAL to the metal."
Sent,"2025-12-09 08:33:45",petal
Sent,"2025-12-09 09:12:52","excuse me please can i wake you up and give you good news morning"
Received,"2025-12-09 09:31:55","I’m alive"
Sent,"2025-12-09 09:32:39","so milo has some presents for you"
Sent,"2025-12-09 09:32:40","only one present really"
Sent,"2025-12-09 09:32:44","and it’s not drugs"
Sent,"2025-12-09 09:32:58","the second present isjust a thing."
Sent,"2025-12-09 09:33:13","YA GONNA BE HAPPY"
Received,"2025-12-09 09:33:29","Am I "
Sent,"2025-12-09 09:34:02","eh maybe not"
Sent,"2025-12-09 09:34:04","just forget it"
Received,"2025-12-09 09:34:10",Nooo
Sent,"2025-12-09 09:34:12","we skip it"
Received,"2025-12-09 09:34:19","😕"
Sent,"2025-12-09 09:34:29","milo give it to the heros"
Sent,"2025-12-09 09:35:56","you would have loved it too"
Sent,"2025-12-09 09:36:17","it was better than a pig in lipstick"
Received,"2025-12-09 09:45:35","Not funny "
Sent,"2025-12-09 09:47:37","youuuu’re maybe a little stoopie"
Sent,"2025-12-09 09:47:40","or slow"
Sent,"2025-12-09 09:48:06","just stop through when you have a chance"
Received,"2025-12-09 09:52:13","I’m eating something real quick "
Sent,"2025-12-09 10:03:50","￼hurry up"
Received,"2025-12-09 10:07:10"," I don’t like that "
Received,"2025-12-09 10:07:51","It’s cold out "
Sent,"2025-12-09 10:09:33","￼"
Sent,"2025-12-09 10:09:33","it kinda cold"
Sent,"2025-12-09 10:09:33","not as bad as yesterday tho"
Sent,"2025-12-09 10:10:07","omg my heart"
Sent,"2025-12-09 10:10:22","￼"
Sent,"2025-12-09 10:10:22","goth eggie"
Received,"2025-12-09 10:10:29",Stoppp
Received,"2025-12-09 10:10:34","I don’t like"
Received,"2025-12-09 10:13:18","I feel like crap "
Sent,"2025-12-09 10:13:41","still covid?"
Received,"2025-12-09 10:13:55","It’s gotta be "
Sent,"2025-12-09 10:14:52","that means i have it too"
Sent,"2025-12-09 10:14:56","it’s like"
Received,"2025-12-09 10:14:57","Probably "
Sent,"2025-12-09 10:15:01","that episode of boy meets world"
Sent,"2025-12-09 10:15:21","where topanga gets mono"
Sent,"2025-12-09 10:15:29","and thinks she won’t see him for the whole summer"
Received,"2025-12-09 10:15:29",lol
Sent,"2025-12-09 10:15:36","but he kisses her so he gets the mono too or something"
Sent,"2025-12-09 10:15:40","that’s us"
Received,"2025-12-09 10:15:50","🙄🙄"
Sent,"2025-12-09 10:16:17","do you plan on seeing him today or are you okay"
Received,"2025-12-09 10:16:24","I dont know "
Received,"2025-12-09 10:16:30",Fifty?
