Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1ppffgUVHpBk5fRlw4GBcj,"Bottom of the Rave","Bottom of the Rave","Kyle Watson;Aurelia Ray",2025-03-14,206132,33,false,,2025-07-17T00:57:33Z,"tech house,bass house,house,g-house","Experts Only",0.749,0.725,10,-6.526,1,0.0332,0.0129,0.354,0.151,0.319,128.003,4
spotify:track:4WQtQMbcS53c7k50ddOr9A,"Show Me","Show Me","JLV;Thandi",2024-02-09,145020,52,false,,2025-07-17T00:56:40Z,"future house,deep house","Selected.",0.776,0.723,10,-6.541,0,0.0718,0.202,0.591,0.349,0.355,122.032,4
spotify:track:3DIhIFClJnFyEdxj2ONqlw,"DREAM","DREAM","Surf Mesa;Zeeba",2024-07-19,160645,25,false,,2025-07-17T00:55:54Z,"","Surf Mesa",0.697,0.805,11,-6.74,0,0.0376,0.00322,0.0219,0.107,0.465,127.019,4
spotify:track:0WVOgLhVL1Zy4raPUPKV89,"Lovin U","Lovin U","Haasy;PRAZI",2025-07-11,202504,41,false,,2025-07-17T00:35:15Z,"","Haasy",0.621,0.885,1,-7.442,1,0.0369,0.00777,0.708,0.104,0.595,128.013,4
spotify:track:7h0MQOYIBbtLqkIVbHWAUq,"Hounds - Dub Ten Remix","Will-O-Wisp EP","Telm & Wilson;Dub Ten",2025-04-11,206511,11,false,,2025-07-17T00:29:17Z,"drum and bass","Yamatai Records",0.782,0.906,1,-0.874,1,0.151,0.00269,0.405,0.12,0.0848,171.953,4
spotify:track:045oUhkdQRUWqH4yJlOyvz,"Delta","Delta","YxFF",2025-02-28,123200,3,false,,2025-07-17T00:26:41Z,"liquid funk,drum and bass","notafurry",0.565,0.779,0,-3.173,1,0.0331,0.0606,0.00145,0.336,0.169,149.912,4
spotify:track:3gUtnYHY0NeTOqv9lCCiIH,"Sleepwalker","Sleepwalker","Ankou;Vellum",2022-12-29,214153,2,false,,2025-07-17T00:25:33Z,"drumstep,bass music,bassline,bass house,g-house","ankoumusic",0.519,0.923,1,-3.104,1,0.446,0.000872,0.725,0.911,0.215,130.033,4
spotify:track:1E2Pd8mS4VwaZJHDLPezHf,"Lose Control (feat. ILIRA)","Lose Control (feat. ILIRA)","Wilkinson;Camo & Krooked;Mefjus;ILIRA",2025-05-12,248142,51,false,,2025-07-16T23:44:18Z,"drum and bass,liquid funk,drumstep","Sleepless Music",0.426,0.888,2,0.822,0,0.0399,0.00257,0.0000812,0.179,0.0954,173.986,4
spotify:track:0VPtIe8j9wZMVTcYWURQGd,"Sientelo","Sientelo","Mefjus;Camo & Krooked",2021-08-31,290742,1,false,,2025-07-11T08:50:55Z,"drum and bass,drumstep,liquid funk","UKF",0.528,0.934,1,0.42,1,0.168,0.00308,0.00614,0.084,0.41,174.91,4
spotify:track:3cDUs0ek9t824MsjH63aNq,"The Space Between","This Could be a Possibility","Valencia",2005-10-25,217120,42,false,,2025-07-09T23:54:38Z,"pop punk,emo","Epitaph",0.378,0.854,2,-4.379,1,0.0374,0.000361,0,0.492,0.439,170.101,4
spotify:track:3tNF4ktNoFYVbzd5LAgfMY,"Saying Sorry","If Only You Were Lonely","Hawthorne Heights",2006-02-28,187680,56,false,,2025-07-09T23:53:16Z,"emo,screamo,post-hardcore,pop punk","Victory Records",0.421,0.956,1,-2.195,0,0.0725,0.0271,0.0000136,0.134,0.529,168.991,4
spotify:track:3Zcx8pEo36dcrdppEmLVjs,"Error Operator","Louder Now (Deluxe Edition)","Taking Back Sunday",2006-04-25,171831,43,false,,2025-07-09T23:45:02Z,"emo,pop punk,screamo,post-hardcore,punk","Craft Recordings",0.381,0.937,3,-3.888,0,0.0648,0.0000173,0.0125,0.111,0.507,167.463,4
spotify:track:6Im9k8u9iIzKMrmV7BWtlF,"34+35","Positions","Ariana Grande",2020-10-30,173710,76,true,,2025-07-09T20:29:10Z,"pop","Republic Records",0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978,4
spotify:track:6REtetdQjnG5XZZYITN2FX,"I Remember","I Remember","Chris Lake",2020-05-15,190368,41,false,,2025-07-08T23:09:31Z,"tech house,house,bass house","Black Book Records/Astralwerks",0.728,0.94,4,-5.28,1,0.0642,0.117,0.104,0.129,0.955,126.014,4
spotify:track:2prnn41CblB8B4yWACDljP,"Love Tonight (David Guetta Remix Edit)","Love Tonight (David Guetta Remix)","Shouse;David Guetta",2021-06-11,158095,75,false,,2025-07-08T23:01:36Z,"edm","Hell Beach",0.621,0.989,10,-4.225,0,0.0434,0.015,0.357,0.184,0.0348,126.002,4
spotify:track:6olhWHU4P2F7wyBk8vmMVu,"WHERE IS MY MIND","WHERE IS MY MIND","danzen",2024-11-22,217624,36,false,,2025-07-08T09:23:43Z,"hard techno","HAIFISCH records",0.54,0.971,11,-4.506,1,0.115,0.000913,0.933,0.28,0.173,162.057,4
spotify:track:6OoByHOzMp2PRYQrGhvaEB,"The Boys","The Boys","Duckworthsound;1997",2022-09-02,219843,11,false,,2025-07-08T05:25:36Z,"bassline,bass house,uk garage","ClubFriendly",0.838,0.899,1,-3.24,1,0.128,0.0102,0.0773,0.644,0.688,128.076,4
spotify:track:5ZYi0t2DmjYEIvANnvHYKN,"As Above So Below","As Above So Below","Kill The Noise;Tasha Baxter;Bro Safari;Macky",2022-01-07,136000,3,false,,2025-07-08T05:24:52Z,"dubstep,melodic bass,moombahton,edm trap","Polyoto",0.505,0.795,10,-5.976,0,0.046,0.129,0.00438,0.139,0.219,115.876,4
spotify:track:0GDsyvLoWFvcrku2IfbBo7,"Access Denied","Access Denied","Subdivision",2025-07-04,179310,15,false,,2025-07-08T04:59:02Z,"drum and bass","Automata Music",0.444,0.995,2,0.112,1,0.0689,0.00169,0.00508,0.378,0.125,175.101,4
spotify:track:186QA2crYGuYMaT7GdtVvC,"BITTERFELD","BITTERFELD","Tom Finster;Phace",2025-07-04,223255,16,false,,2025-07-08T04:54:31Z,"drum and bass,drumstep,jungle","Neosignal Recordings",0.398,0.939,7,-1.651,1,0.275,0.00223,0.228,0.161,0.0676,172.068,4
spotify:track:0rDofqmc1WVHh2u6RpTYCc,"⁠Hang My Heart","Hang My Heart","Modestep",2025-07-04,206896,40,false,,2025-07-08T04:54:06Z,"dubstep,riddim,dub,drum and bass,deathstep,drumstep","Modestep",0.606,0.935,2,-0.448,0,0.106,0.00198,0.0246,0.2,0.203,174.07,4
spotify:track:6k65tpDYrP39jUPQcxvhmy,"BODY DROP (Won't Stop)","BODY DROP (Won't Stop)","Pirapus",2025-07-04,224914,39,false,,2025-07-08T04:53:09Z,"drum and bass","Thrive Music",0.478,0.985,5,-0.366,0,0.0657,0.00341,0.614,0.195,0.662,175.01,4
spotify:track:0XhfShpdf0IjU7ZX2jifGj,"TAKE ME BACK","STORIES FROM THE RAVE","Blooom",2025-07-01,182931,33,false,,2025-07-08T04:52:31Z,"drum and bass","Pilot.",0.461,0.982,1,-1.934,1,0.391,0.00063,0.571,0.947,0.375,174.152,4
spotify:track:4bRMcJ517G0Zda8VmFZCZB,"What I Can Do","What I Can Do","CØNTRA;Saturna",2024-10-01,195230,53,false,,2025-06-30T23:25:16Z,"bass music,downtempo","The Gradient Perspective Records",0.785,0.463,11,-9.094,1,0.076,0.0333,0.772,0.135,0.0791,160.031,4
spotify:track:34vzTHRwW8Im0Rkim8IJGs,"leavemealone","USB","Fred again..;Baby Keem",2022-01-18,222784,34,true,,2025-06-23T19:31:18Z,"stutter house,house","Atlantic Records UK",0.68,0.881,0,-4.503,1,0.0553,0.00499,0.0253,0.574,0.105,174.062,4
spotify:track:2dHUh2sCSZu4YMLG0YaKsd,"Rebel","Rebel","FindMyName",2024-03-01,181081,61,true,,2025-06-23T19:30:34Z,"phonk,drift phonk","FindMyName",0.772,0.83,2,-3.203,1,0.077,0.048,0.367,0.154,0.658,170.039,4
spotify:track:2qOEJrdouVEEDDeCbD4aKp,"Drum Dealer","Drum Dealer","Mighty Duck",2025-02-28,223553,22,false,,2025-06-19T21:48:44Z,"riddim,deathstep,dubstep,bass house,bass music","DnB Allstars",0.728,0.913,2,-1.939,1,0.0678,0.00296,0.0524,0.88,0.505,87.546,4
spotify:track:0disHYU4udhdhZ69w8FTFQ,"On Top","On Top","T-Lex;Deep Notion",2025-06-11,155517,25,false,,2025-06-19T08:37:08Z,"drum and bass","Elevate Records",0.556,0.983,5,-1.349,1,0.373,0.000244,0.0788,0.369,0.57,174.106,4
spotify:track:6K1pXE9lBWXF4HmHTkYzVy,"Don't You Ever Stop - Calyx Remix","Digital World Remixes","Break;Calyx",2025-06-13,302535,23,false,,2025-06-19T08:35:45Z,"drum and bass,jungle,liquid funk","Symmetry Recordings",0.512,0.974,3,-2.653,0,0.0542,0.000235,0.616,0.121,0.0921,170.082,4
spotify:track:3VuTxAhuHfTqBKOHFkeGX0,"Delirious - DNB Rework","Don't Believe Everything They Say","KNARS",2025-06-13,287445,1,false,,2025-06-19T08:34:54Z,"drum and bass","Amber Music",0.455,0.943,7,-3.819,1,0.252,0.000905,0.0791,0.141,0.378,171.999,4
spotify:track:7LnqDoju5db6TvYuCySQ2O,"Brutal - Original Mix","Brutal","Azumai",2025-06-13,251002,1,false,,2025-06-19T08:34:40Z,"drum and bass","Weapon Audio",0.547,0.906,4,-0.854,0,0.0926,0.00823,0.118,0.203,0.0375,171.928,4
spotify:track:4AEOlENmSEWGEoLPpX3iuq,"Right Now","Run Amok","Project Zeus;Dropset",2025-06-13,231724,0,false,,2025-06-19T08:33:52Z,"drum and bass","Warlock Audio",0.569,0.983,11,0.729,1,0.223,0.025,0.000479,0.506,0.771,174.091,4
spotify:track:34o8mYC97z468e05imQbCh,"Cosmic Blue","Cosmic Blue","Hugh Hardie",2025-06-13,271344,32,false,,2025-06-19T08:32:44Z,"liquid funk,drum and bass,jungle","Liquicity Records",0.575,0.905,3,-4.01,1,0.063,0.0155,0.864,0.0836,0.63,174.005,4
spotify:track:09VkUjp6diBzO1hVlq8DFz,"2 MARTINIS ON THE GO (JONTH dnb REMIX)","2 MARTINIS ON THE GO (JONTH dnb REMIX)","Albin Myers;Young Earth Sauce;Jonth",2025-06-13,187031,9,false,,2025-06-19T08:30:54Z,"electro house,epadunk,future house","Albin Myers",0.443,0.971,1,-2.252,1,0.403,0.124,0.0193,0.638,0.469,175.457,4
spotify:track:1gtBIxVdqnqkO7UTjgYT2y,"Bunka","Bunka / Live Again","Anizo",2025-06-13,226417,3,false,,2025-06-19T08:30:31Z,"drum and bass","Abducted LTD",0.458,0.994,6,-0.509,1,0.457,0.00011,0.912,0.626,0.127,173.99,4
spotify:track:42ugp519dFmPSfTye9c6zN,"I Want It","Darkshire Sound VA VOL. II","Prdk",2025-06-12,248045,4,false,,2025-06-19T08:30:15Z,"drum and bass","Darkshire Sound",0.469,0.916,5,0.328,0,0.0687,0.00039,0.465,0.536,0.462,173.903,4
spotify:track:0sNHwwrmEHJUJ0twYYowGo,"The Virus (Enei Remix)","The Virus (Enei Remix)","AC13;Enei",2025-06-13,277028,26,false,,2025-06-19T08:29:43Z,"drum and bass,bassline,jungle,liquid funk,drumstep","DnB Allstars",0.622,0.975,6,-0.866,0,0.308,0.00221,0.345,0.335,0.476,175.086,4
spotify:track:5XmJouaQ32fDDpwztREWy9,"Sun Dance","Sun Dance","Screamarts",2025-06-10,253793,8,false,,2025-06-19T08:29:06Z,"drum and bass,drumstep,liquid funk","9031850 Records DK",0.531,0.879,7,-0.768,0,0.0726,0.00529,0.552,0.179,0.0724,174.137,4
spotify:track:7EY6S9fwTPZEYio8x0cXEr,"Into The Abyss","Into The Abyss","Blacksite;unisixn",2025-06-13,211504,9,false,,2025-06-19T08:28:58Z,"deathstep,riddim,bass music,dubstep","Blacksite",0.557,0.988,4,0.705,0,0.358,0.0114,0.423,0.646,0.18,172.529,4
spotify:track:0eAWY0FfeEg7O0oCEKyn11,"Monolith","Monolith","Simula",2025-06-13,312685,30,false,,2025-06-19T08:28:03Z,"drum and bass,bassline,liquid funk,jungle","Dance Macabre",0.545,0.865,8,-1.237,0,0.134,0.0603,0.821,0.644,0.27,87.58,4
spotify:track:0XPAk1lGCw7fYQFQQprLHP,"Black Mamba","Black Mamba","Gancher & Ruin",2025-06-13,204137,17,false,,2025-06-19T08:27:16Z,"drum and bass","NMA",0.537,0.984,2,-0.628,1,0.0537,0.0000826,0.794,0.279,0.129,174.038,4
spotify:track:4JBaIEBPVWjCuD1WtWp9Wx,"Neonrush","Darkshire Sound VA VOL. II","Meph",2025-06-12,267906,5,false,,2025-06-19T08:26:51Z,"drum and bass","Darkshire Sound",0.627,0.966,1,-0.441,1,0.149,0.000319,0.75,0.271,0.0793,172.109,4
spotify:track:4IHgSG321tGwY4CXWeKEeX,"Like Me - streetflicker vs Toronto Is Broken Remix","Like Me (Remixes)","REEBZ;Toronto Is Broken;streetflicker",2025-06-11,267881,5,false,,2025-06-19T08:26:22Z,"drum and bass,liquid funk","DRIPFED Music",0.377,0.973,1,-2.466,0,0.178,0.00146,0.797,0.489,0.481,174.084,4
spotify:track:4ukmCLOnytuoPUbv0HcukQ,"Don't Slow Down","Don't Slow Down","Grafix",2025-06-13,227586,40,false,,2025-06-19T08:26:05Z,"drum and bass,liquid funk","Grafix Music",0.541,0.998,5,-0.315,1,0.117,0.0137,0.164,0.497,0.473,173.97,4
spotify:track:48UgUWVmVuHYQxje4UIPId,"E-N-D","Midnight Forever","Delta Heavy",2024-08-23,201379,36,false,,2025-06-19T08:24:34Z,"drum and bass,drumstep,dubstep,liquid funk","Delta Heavy",0.558,0.986,1,0.092,1,0.0491,0.00213,0.0965,0.0538,0.399,174.009,4
spotify:track:5CfJ641gQnDiJ59Wvb8DWs,"2 Much","X12","A.M.C",2025-03-14,176551,31,true,,2025-06-19T08:24:15Z,"drum and bass,bassline","Titan Records",0.742,0.92,7,-0.815,1,0.391,0.00133,0.00846,0.0945,0.534,174.086,4
spotify:track:6pPienoKCiJ5h5rmfDptDC,"On The List","On The List","[IVY]",2023-12-15,180689,37,false,,2025-06-19T08:24:00Z,"drum and bass","Crucast",0.61,0.903,1,-3.329,1,0.0913,0.000288,0.337,0.184,0.467,174.025,4
spotify:track:677NwmxPZYUZIpnUvUgbgG,"I Don`t Give a Fuck","Unite","Phibes",2019-11-25,220689,13,true,,2025-06-17T12:09:43Z,"drum and bass,bassline,bass house,jungle","Phat Planet",0.578,0.951,5,-0.851,1,0.0517,0.0207,0.00236,0.0543,0.495,174.011,4
spotify:track:4rwqrKdwlFWJ6LvPYaOtgn,"Quit (feat. Ariana Grande)","9","Cashmere Cat;Ariana Grande",2017-04-28,258188,63,true,,2025-06-11T23:02:59Z,"pop","Benny Blanco Major",0.44,0.413,0,-7.365,0,0.0407,0.105,0.000034,0.0997,0.141,86.911,3
spotify:track:2dBxfHMEIXrYZiKDhx9aCQ,"Take Me Higher","Take Me Higher","Rova",2024-10-17,180000,48,false,,2025-06-11T03:43:40Z,"drum and bass","UKF",0.535,0.979,6,-0.242,1,0.0556,0.00042,0.685,0.86,0.19,175.967,4
spotify:track:14IYJj8GW7x1FlGhCTRQAP,"Trumpet Dub","Trumpet Dub","NVADRZ & ALIAS",2025-04-18,155314,38,false,,2025-06-09T19:31:44Z,"drum and bass","NIGHTMODE",0.637,0.888,11,-3.612,1,0.0439,0.00649,0.814,0.11,0.104,87.505,4
spotify:track:3I869WklmJFnotXmrbK7TI,"Time To Go","Time To Go","Basstripper",2024-09-06,213942,34,false,,2025-05-31T06:12:18Z,"drum and bass","Basstripper Music",0.62,0.972,0,0.204,1,0.118,0.0452,0.00932,0.7,0.398,175.01,4
spotify:track:6ZT9N8v1ESdS9aG9r4fVqY,"Run!","X12","A.M.C",2025-03-14,180689,33,false,,2025-05-31T06:12:06Z,"drum and bass,bassline","Titan Records",0.513,0.901,1,-1.384,1,0.0761,0.000035,0.717,0.124,0.325,174.127,4
spotify:track:7Flmi9ela6HViLILek106C,"Rocker","Rocker / Darkness","Rendah",2024-01-05,264269,31,false,,2025-05-31T06:11:29Z,"drum and bass","Crucast",0.644,0.91,0,-0.665,1,0.301,0.0133,0.154,0.419,0.433,178.051,4
spotify:track:6NEF8zVLFnWk3ieyQJYKyU,"Berlin Sex Club","Berlin Sex Club","Flowidus",2024-05-31,184171,31,true,,2025-05-31T06:11:08Z,"drum and bass,liquid funk","Elevate Records",0.56,0.921,1,-3.869,1,0.047,0.000341,0.237,0.124,0.368,174.101,4
spotify:track:54hh0ph7BUeFQIcaCX40Qq,"Polygon (Circadian Remix)","Polygon (Circadian Remix)","ShockOne;Reija Lee;Circadian",2024-06-28,279771,29,false,,2025-05-31T06:10:53Z,"drum and bass,liquid funk,drumstep,dubstep,chillstep,moombahton","Viper Recordings",0.472,0.958,6,-0.155,0,0.29,0.00147,0.511,0.0771,0.0493,175,4
spotify:track:7zswNwVIsVRi9RkWZYIv8M,"Sinister - Original Mix","Take Me","Tyl3R;Reynolds",2014-03-31,230161,4,false,,2025-05-31T06:00:55Z,"happy hardcore,drumstep,yacht rock","Futureworld Records",0.284,0.915,6,-5.205,1,0.499,0.0158,0.224,0.262,0.274,169.325,4
spotify:track:7rkZ2GDzupnabB4cmQYfvT,"True Desire","Believe / True Desire","Nautika;freeloadr",2025-05-22,166787,8,false,,2025-05-29T07:04:32Z,"drum and bass,liquid funk,uk garage","Stellar Audio",0.665,0.83,7,-0.697,0,0.0399,0.128,0.00694,0.655,0.172,85.009,4
spotify:track:4EVYNBO90unYQMUkcgaAqS,"The Star","The Star","Magnetude",2025-05-23,297931,21,false,,2025-05-29T06:50:56Z,"drum and bass,drumstep","Evolution Chamber",0.269,0.953,4,-0.518,1,0.512,0.0000937,0.0223,0.183,0.105,173.728,4
spotify:track:5DnT9a5IM3eMjKgXTWVJvi,"Have You Ever Seen The Rain","Pendulum","Creedence Clearwater Revival",1970-12-07,160333,67,false,,2025-05-27T23:45:50Z,"classic rock,southern rock,country rock","Fantasy Records",0.743,0.47,0,-13.154,1,0.029,0.0936,0.0000315,0.186,0.89,116.122,4
spotify:track:3xOZhEBpNHSIWi0lzJQ0OI,"The Sirens","Manifest","Mefjus",2018-04-26,346046,14,false,,2025-05-27T08:01:03Z,"drum and bass,drumstep","Vision Recordings",0.316,0.988,8,-0.474,1,0.226,0.0013,0.845,0.0689,0.0329,172.057,4
spotify:track:3GrZAGzwLEzbD7Rr1yrxwA,"Bass Symptom","Evolutions, Vol. 5","Mr. Frenkie",2017-09-29,278186,28,false,,2025-05-27T07:59:10Z,"drum and bass","Blackout Music NL",0.645,0.897,5,-3.063,1,0.0878,0.000558,0.171,0.0787,0.117,173.973,4
spotify:track:7fXFdLFsS1OBnu3XqZjU6r,"1-800 Suicide","6 Feet Deep","Gravediggaz",1997-09-16,257466,42,false,,2025-05-26T21:25:15Z,"horrorcore,east coast hip hop,hardcore hip hop","V2",0.71,0.616,4,-11.647,0,0.337,0.189,0.000017,0.0791,0.548,168.383,4
spotify:track:1rJM37Dd4OcSJvzI84yCcP,"Fu-Gee-La","The Score (Expanded Edition)","Fugees;Ms. Lauryn Hill;Wyclef Jean;Pras",1996-02-13,260066,67,true,,2025-05-25T20:36:15Z,"east coast hip hop,neo soul","Columbia",0.681,0.505,1,-11.709,1,0.138,0.137,0,0.234,0.399,89.953,4
spotify:track:4TEzkuluRLndctTdXFYulv,"Orgasmic","Orgasmic","WonkyWilla",2022-02-20,133874,56,true,,2025-05-23T16:04:33Z,"","3712495 Records DK",0.596,0.516,4,-3.222,1,0.474,0.00957,0.00945,0.0984,0.183,185.832,4
spotify:track:7xoUc6faLbCqZO6fQEYprd,"One Last Time","My Everything (Deluxe)","Ariana Grande",2014-08-22,197266,85,false,,2025-05-22T23:56:58Z,"pop","Universal Records",0.628,0.593,8,-5.036,1,0.0323,0.093,0.00000165,0.096,0.104,125.025,4
spotify:track:1fkzveZvT3aROlm6BJrp69,"I've Been Thinking","White People","Handsome Boy Modeling School;Dan The Automator;Prince Paul;Cat Power",2004-09-01,324066,49,false,,2025-05-22T23:48:29Z,"trip hop,jazz rap,east coast hip hop,slowcore,singer-songwriter","Tommy Boy Music, LLC",0.705,0.48,5,-9.217,0,0.0762,0.5,0.000445,0.114,0.43,80.009,4
spotify:track:5l7icgnicl7JToRxPkSXyy,"The Truth","So...How's Your Girl?","Handsome Boy Modeling School;Dan The Automator;Prince Paul;Róisín Murphy;J-Live",1999-10-19,337200,60,false,,2025-05-22T23:47:57Z,"trip hop,jazz rap,east coast hip hop,art pop,electropop,underground hip hop","Tommy Boy Music, LLC",0.703,0.393,2,-10.88,1,0.0455,0.6,0.00000609,0.113,0.478,79.653,4
spotify:track:1a9maLxqpx3cxjY1lTj62B,"Midnight In A Perfect World","Endtroducing.....","DJ Shadow",1996-01-01,298373,54,false,,2025-05-22T23:47:00Z,"trip hop,downtempo","[PIAS] Recordings Catalogue",0.664,0.645,7,-9.334,0,0.0353,0.532,0.652,0.251,0.643,79.526,4
spotify:track:6ifNuuYjiS5NdMabN4Jvrs,"Six Days - Remix","Six Days","DJ Shadow;Mos Def",2002-01-01,232533,69,false,,2025-05-22T23:46:32Z,"trip hop,downtempo,east coast hip hop,old school hip hop,hip hop","[PIAS] Recordings Catalogue",0.699,0.908,5,-6.72,0,0.237,0.13,0.000194,0.34,0.692,171.87,4
spotify:track:0IzEFIuQ216h7pq4HKsqY4,"SPITFIRE","F*CK U SKRILLEX YOU THINK UR ANDY WARHOL BUT UR NOT!! <3","Skrillex;HAWAII SLIM",2025-04-01,89600,55,false,,2025-05-22T23:45:40Z,"dubstep,edm,electro,electronic","OWSLA/Atlantic",0.621,0.959,1,-4.541,1,0.122,0.000472,0.00104,0.363,0.491,75.005,4
spotify:track:3l9CW99AHtExIRV4hW2N5m,"Misery Business","Riot!","Paramore",2007-06-12,211520,76,false,,2025-05-22T03:13:02Z,"pop punk,emo","Atlantic Records UK",0.517,0.906,1,-3.677,1,0.0735,0.00272,0.00000926,0.113,0.731,172.977,4
spotify:track:5XTXYji0rooKdRtE9M8Kz5,"Dirt","Dirt","BROCKHAMPTON",2015-08-28,286750,0,true,,2025-05-20T00:24:36Z,"","Fool’s Gold Records",0.556,0.602,11,-6.881,1,0.195,0.116,0,0.128,0.39,119.893,4
spotify:track:4as2j6w8jJ9OpD1917BqBP,"Deep Dark and Dirty","Deep Dark and Dirty","Unglued;Nelson Navarro",2018-10-05,240117,29,true,,2025-05-20T00:23:57Z,"drum and bass,jungle,liquid funk","Hospital Records",0.811,0.548,0,-5.59,1,0.284,0.000281,0.000999,0.149,0.515,171.994,4
spotify:track:74qKLdiiTnXNqh2Co21RlJ,"Other Side","Other Side","AVAION;BUNT.",2023-12-01,206884,57,false,,2025-05-19T23:51:32Z,"deep house,stutter house","RCA Local",0.821,0.44,2,-10.612,1,0.0569,0.291,0.0552,0.101,0.179,129.985,4
spotify:track:23OQ52AcGWTOGgwGAoyohx,"iNEEDTHAT","Tangerine Dream","Alex Wiley;Hippie Sabotage",2016-06-12,178822,20,true,,2025-05-19T05:00:14Z,"","Alex Wiley",0.663,0.839,2,-6.878,1,0.326,0.0517,0,0.231,0.645,163.004,4
spotify:track:0mcXQWzZA4TBcJWbxyUT2t,"Lettre à France","White Man On The Moon","Carte Blanche",2011-05-30,97976,6,false,,2025-05-19T04:56:09Z,"french house,electroclash","Ed Banger Records",0.19,0.241,10,-8.025,1,0.0359,0.049,0.00137,0.0787,0.0913,67.865,4
spotify:track:4PRoIZaKQf9xOYNZ2En321,"What Doesn't Kill You Fucks You up Mentally","Pandora's Box","josh pan",2014-12-19,134038,5,true,,2025-05-19T00:55:34Z,"","josh pan",0.767,0.554,2,-11.111,1,0.183,0.0473,0.767,0.65,0.175,77.008,4
spotify:track:2aQPY9I7NaxYjeV9IMVzgx,"I Miss You","Pandora's Box","josh pan",2014-12-19,145573,6,false,,2025-05-19T00:55:19Z,"","josh pan",0.65,0.495,9,-13.605,1,0.0764,0.0525,0.918,0.706,0.0926,140.983,4
spotify:track:2Pmz8aqad67TXz68XeJChp,"Supersonic (VIP)","Closer","Noisia;Skrillex;josh pan;Dylan Brady",2022-05-12,206010,38,false,,2025-05-19T00:51:29Z,"drum and bass,drumstep,dubstep,breakbeat,jungle,bass music,edm,electro,electronic","Vision Recordings",0.416,0.506,9,-7.885,0,0.1,0.0404,0.0202,0.11,0.0613,172.028,4
spotify:track:0fxAfNuMSVPp93zKgupEve,"Stockton Rush","Underground / Stockton Rush","PRYVYD",2023-09-15,290153,8,false,,2025-05-19T00:47:17Z,"","ETA45MINS",0.779,0.871,4,-8.737,0,0.0609,0.00116,0.924,0.0545,0.182,133.997,4
spotify:track:3oh96zFJQ3wDLW9hv0pDKQ,"Drown","Drown","Kai Wachi",2025-03-07,160615,38,false,,2025-05-18T02:22:00Z,"dubstep,deathstep,riddim,melodic bass,edm","Kannibalen Records",0.603,0.935,1,-0.874,0,0.0951,0.0599,0.0000179,0.121,0.243,129.988,4
spotify:track:1kE6giFG9tUr75JHAlm7Zf,"Survivor","Survivor","NAAZUK",2025-05-02,153610,28,false,,2025-05-18T02:21:34Z,"slap house,g-house,hypertechno","AHOLIC Family",0.526,0.895,11,-5.078,1,0.261,0.00228,0.00066,0.867,0.219,174.959,4
spotify:track:4j3LxTzYF8IY5Y3h80dl8v,"Immortal","Immortal","Metrik",2023-01-27,248576,51,false,,2025-05-18T02:21:09Z,"drum and bass,liquid funk","Hospital Records",0.442,0.973,1,-1.871,1,0.0424,0.000282,0.693,0.245,0.286,173.966,4
spotify:track:1Mze7crzF9BWo82DiAsmjj,"Tour","Tour","Macky Gee",2017-09-19,289371,57,false,,2025-05-18T02:19:56Z,"drum and bass,bassline,bass house","Elevate Records",0.584,0.993,5,1.634,0,0.0527,0.456,0.688,0.129,0.36,175.082,4
spotify:track:3NvttPtSmUTY0EHZiF9fgs,"Pray For Me (feat. Joe Killington)","Pray For Me (feat. Joe Killington)","Camo & Krooked;Mefjus;Joe Killington",2024-03-28,245485,42,false,,2025-05-18T02:19:21Z,"drum and bass,liquid funk,drumstep,hardstyle","MODUS",0.461,0.892,7,-0.662,1,0.114,0.0233,0.00311,0.0847,0.233,175.003,4
spotify:track:4cmI4CAPjtMr6B3ozcAA7N,"No Compromise - Lukher Remix","No Compromise (Lukher Remix)","Tom Finster;Lukher",2024-07-23,278454,25,false,,2025-05-18T02:19:04Z,"drum and bass,drumstep","Pilot.",0.395,0.949,9,-1.05,0,0.114,0.0356,0.932,0.389,0.0691,126.028,4
spotify:track:7sv2aScnADB767QNsWCcvc,"Shadows","Shadows","The Prototypes;Lily McKenzie",2020-02-28,262772,10,false,,2025-05-18T02:16:33Z,"drum and bass,liquid funk,drumstep,uk garage,uk funky","The Prototypes",0.569,0.967,1,-1.152,1,0.217,0.00685,0.544,0.0841,0.214,173.961,4
spotify:track:18kqPNm3uZ9VBVWQpZYwku,"X-Ray - Metrik Remix","RAM 25","Sub Focus;Thomas Mundell;Metrik",2017-12-15,230695,0,false,,2025-05-18T02:15:57Z,"drum and bass,liquid funk","RAM Records",0.492,0.891,6,-2.327,0,0.0471,0.0000226,0.8,0.0593,0.228,173.985,4
spotify:track:0PHgUO5nZc9tCRCf4Alsnx,"Forever Dub - Kanine Remix","Forever Dub (Kanine Remix)","Friction;Kanine;Kiko Bun",2019-04-09,275351,28,false,,2025-05-18T02:15:18Z,"drum and bass,liquid funk,bassline,dub,reggae","Elevate Records",0.749,0.664,11,-5.196,0,0.0871,0.0406,0.265,0.0781,0.582,87.044,4
