Direction,Date,Message
Sent,"2025-12-21 13:03:14",hi
Sent,"2025-12-21 13:03:21","are we getting anything today"
Received,"2025-12-21 13:41:02","I don’t have any money "
Received,"2025-12-21 13:41:06","Your mom texted me the "
Received,"2025-12-21 13:41:41","I’m going to come over "
Sent,"2025-12-21 14:53:31","plz try to get some money, even if it’s only like 30 or 40 i can get us whatever you cancome  up with 9"
Sent,"2025-12-21 14:53:45","(rather than having to pay back anything today)"
Received,"2025-12-21 14:54:01","I understand but I literally don’t have any way "
Sent,"2025-12-21 14:54:15","what happened on friday"
Sent,"2025-12-21 14:54:21","you were supposed to be getting money then?"
Received,"2025-12-21 14:54:39","I told you my mom has to write the checks for Sugie now"
Sent,"2025-12-21 14:54:51","why did you have me ask her to front that then"
Received,"2025-12-21 14:54:51","And she hasn’t been able to get over there "
Received,"2025-12-21 14:55:10","I WILL GET SOME MONEY PROBABLY TOMORROW"
Received,"2025-12-21 14:55:26","Jeeze I’m sorry I didn’t think it would go that way Friday"
Received,"2025-12-21 15:01:37","I have $20"
Sent,"2025-12-21 15:11:44","okay b"
Sent,"2025-12-21 15:11:48","i’m sorry i wasn’t trying to be mean"
Sent,"2025-12-21 15:12:08","it’s just that she thinks i schemed to get that from her and then am using you to force you to come up with the money"
Sent,"2025-12-21 15:12:25","why don’t you bring the 20 over and help me scrape one of these 20,000 bags that i have here"
Received,"2025-12-21 15:14:51","lol ok "
Sent,"2025-12-21 15:15:38","￼"
Sent,"2025-12-21 15:15:38","(real picture)"
Received,"2025-12-21 15:15:47",Chichi
Sent,"2025-12-21 15:15:55",jeffjeff
Sent,"2025-12-21 15:15:58",epstein
Received,"2025-12-21 15:16:01",Chichi
Sent,"2025-12-21 15:17:11","￼if you want to help me, listen to this in your car on the way over and tell me what, if anything, sounds too loud"
Received,"2025-12-21 15:18:04","I’m not the person to be asking "
Sent,"2025-12-21 15:19:35","because you’re a jerk"
Sent,"2025-12-21 15:19:38","or because you hate me?"
Sent,"2025-12-21 15:19:41","which one"
Received,"2025-12-21 15:21:43","I’m a jerk "
Received,"2025-12-21 15:22:31","I gotta hit shopnsave first "
Sent,"2025-12-21 15:27:11","we don’t hit"
Sent,"2025-12-21 15:27:14","violence is bad"
Sent,"2025-12-21 15:27:16","use your words"
Received,"2025-12-21 15:28:26","Shut up lol"
Received,"2025-12-21 15:28:31","I’ll get your a drinky "
Sent,"2025-12-21 15:31:01","ty pooks"
Sent,"2025-12-21 15:31:03","i get in the showwr"
Received,"2025-12-21 15:31:12","Why lol "
Sent,"2025-12-21 15:31:32","why shower?"
Received,"2025-12-21 15:31:47","Yeah "
Sent,"2025-12-21 15:32:03","so you thnk i’m fresh"
Received,"2025-12-21 15:46:07","Leaving "
Received,"2025-12-21 15:46:26","I cannot stay too long I’m sorry "
Received,"2025-12-21 15:46:40","We are having early dinner at sugies with Michelle and her kids "
Received,"2025-12-21 17:04:14","Let me know when he comes "
Received,"2025-12-21 17:04:29","I may be able to leave for a minute "
Sent,"2025-12-21 17:04:55","i certainly will my sweet, sweet girl"
Received,"2025-12-21 17:05:06","Who are you lol haahah"
Sent,"2025-12-21 17:05:13","😇"
Received,"2025-12-21 17:05:23","Goofball "
Sent,"2025-12-21 17:05:25","milo’s dad"
Sent,"2025-12-21 17:05:30","that’s who iam"
Received,"2025-12-21 17:05:42","No way. I’m Milo’s mom !!"
Sent,"2025-12-21 17:06:18","okay well he said he wants a sibling"
Sent,"2025-12-21 17:06:22","so….."
Sent,"2025-12-21 17:06:36","(human) sibling"
Received,"2025-12-21 17:07:21","Uhh no"
Received,"2025-12-21 17:24:34","I’m gonna leave soon "
Sent,"2025-12-21 17:26:03","whatcha gonna do"
Received,"2025-12-21 17:26:53","Come over for a little "
Received,"2025-12-21 17:27:02","I gotta help my mom with baking this evening"
Sent,"2025-12-21 17:27:56",argh
Sent,"2025-12-21 17:28:10","okay bb"
Received,"2025-12-21 17:28:59","On my way "
Received,"2025-12-21 18:25:43","Made it "
Sent,"2025-12-21 19:06:02","thank you sweetie. sorry i was upstairs"
Sent,"2025-12-21 19:06:05","we just ate. no bop"
Received,"2025-12-21 19:06:37","Game is almost over "
Received,"2025-12-21 19:07:11","What did ya eat "
Sent,"2025-12-21 19:08:16",steak
Sent,"2025-12-21 19:08:22","baked tato"
Received,"2025-12-21 19:09:03","Ohhhhh wowwwww"
Received,"2025-12-21 19:09:09",Yum
Received,"2025-12-21 19:15:52","I probably just am goi g to come back when we finish this and get it in the oven "
Received,"2025-12-21 19:16:02","Until we make the next thing "
Received,"2025-12-21 19:28:43","On my way back over "
Received,"2025-12-21 20:58:29","Made it "
Sent,"2025-12-21 21:00:01","thank you bb"
Sent,"2025-12-21 21:00:52","you really are doing so many things differently and it means so much to me. i just want you to know i notice all of them"
Received,"2025-12-21 21:01:32","Thank you and I notice everything you do as well "
Sent,"2025-12-21 21:04:05","i love you more than you know and i really do think you’re the best and most beautiful and (sometimes) funniest person in the world"
Received,"2025-12-21 21:04:22","Loved “i love you more than you know and i really do think you’re the best and most beautiful and (sometimes) funniest person in the world”"
Received,"2025-12-21 21:04:28","I’m the funniest "
Sent,"2025-12-21 21:04:42","that’s the only part  i exaggerated"
Received,"2025-12-21 21:04:53","Yeah yeah okay "
Sent,"2025-12-21 21:04:55","i really, honestly do think you’re the best and most beautiful"
Sent,"2025-12-21 21:05:02","and you’re very funny, don’t get me wrong"
Received,"2025-12-21 21:05:08","Thank you "
Sent,"2025-12-21 21:05:10","but that part was an exaggeration."
Sent,"2025-12-21 21:05:16","the other stuff i actually do mean literally lmao"
Sent,"2025-12-21 21:06:28","what did you guys bake"
Received,"2025-12-21 21:09:33","We made a casserole for Christmas Day "
Received,"2025-12-21 21:09:36","Smells sooooo good "
Received,"2025-12-21 21:09:47","Now making another one"
Received,"2025-12-21 21:09:54","But it’s more of like a dessert casserole i dont know "
Received,"2025-12-21 21:10:11","It’s just nice to be around for all this. "
Received,"2025-12-21 21:10:32","Even before we moved, I was always working Christmas Eve and day "
Received,"2025-12-21 21:10:44","And then the past 6 years I haven’t been here at all"
Received,"2025-12-21 21:56:57"," Love my new blankey "
Received,"2025-12-21 22:01:28","Can you remind me at 10:40 to put my clothes in the dryer lol I would set an alarm but I know it would scare me"
Received,"2025-12-21 22:05:34","If you’re awake "
Received,"2025-12-21 22:05:43","I’ll write myself a note it’s okay lol "
Sent,"2025-12-21 22:08:35","no no no i do it"
Sent,"2025-12-21 22:09:07","sorry i was helping her with dishes"
Received,"2025-12-21 22:12:09","Thank you "
Received,"2025-12-21 22:12:19","I wrote a note a stuck it on my mirror lol"
Received,"2025-12-21 22:12:28","But I’m glad you are helping g her with that "
Received,"2025-12-21 22:21:31","I FaceTimed you to show you how funny I look "
Received,"2025-12-21 22:22:19","I am dermaplaning my face lol and like a hack for that is spraying dry shampoo on your face bc it’s white and it will show all the dry skin and peach fuzz on your face better lol"
Sent,"2025-12-21 22:36:02","4 minute warning"
Received,"2025-12-21 22:36:12","I remember "
Received,"2025-12-21 22:36:14","Thank you"
Received,"2025-12-21 22:37:08","￼￼"
Sent,"2025-12-21 22:39:27","omg you look like one of those ancient chinese courtisans"
Received,"2025-12-21 22:39:33",Hahahahahhaa
Sent,"2025-12-21 22:39:34","the most beautiful one"
Sent,"2025-12-21 22:39:55","someone should make a tapestry to hang on the wall with that face and some roses and koi fish and other stuff"
Sent,"2025-12-21 22:40:30","maybe like a rolling wave idk we’re getting into japanese art but i’ve exhausted my knowledge of Han chinese culture"
Sent,"2025-12-21 22:40:32",1040
Received,"2025-12-21 22:41:21","Oh god lol "
Received,"2025-12-21 22:41:24","Thank you "
Received,"2025-12-21 22:58:27","Changed loads. Folded my moms laundry. My stuff is in the dryer r"
Sent,"2025-12-21 23:03:12","what is rhododendron"
Sent,"2025-12-21 23:03:27","okay nevermind sorry l"
Received,"2025-12-21 23:07:58","The plant???"
Received,"2025-12-21 23:12:32","I am ready for peep"
Received,"2025-12-21 23:29:58","Goodnight turd I love you "
Sent,"2025-12-22 03:24:21","i’m so sorry bb i fell asleep"
Sent,"2025-12-22 03:24:57","i love you and i think you’re the best thing sinc…actually you’re BETTER than sliced bread"
Received,"2025-12-22 10:28:45","Good morning "
Received,"2025-12-22 12:08:14","Getting ready to go do lunch with the kids. Taking them to McDonald’s play place lol"
Received,"2025-12-22 12:17:43","I will try to get money today… but as I said my mom has to write the checks now and she’s at work today"
Sent,"2025-12-22 12:23:21","hi bb"
Sent,"2025-12-22 12:23:59","Hey jsyk I think my mom forgot you ower her that 60 so when (if) you get your check don’t say anything"
Received,"2025-12-22 12:25:49","Okay I’m sorry "
Sent,"2025-12-22 12:28:45","Plzzzzzzzz try to make something happen"
Received,"2025-12-22 12:29:41","I will try Dan I am sorry "
Sent,"2025-12-22 12:30:19","It’s okay im not mad at you bb"
Sent,"2025-12-22 12:40:30","my mom started howling at milo last night and he howled back lmao"
Received,"2025-12-22 12:43:41","Omg hahahah"
Sent,"2025-12-22 12:57:59","If you can get a check I have a big big nug of weed for you"
Sent,"2025-12-22 12:58:03","Bigger than the last one"
Received,"2025-12-22 12:59:35",Lololol
Received,"2025-12-22 12:59:47","I will try Dan. It may be after her nap tho "
Sent,"2025-12-22 13:17:30","Milo said thats fine"
Sent,"2025-12-22 13:21:43","I love you"
Sent,"2025-12-22 13:21:53","I sorry I fell asleep before I said goodnight"
Received,"2025-12-22 13:28:11","I love you "
Received,"2025-12-22 14:41:28","I’m going to head over to sugies and hopefully get a Check "
Sent,"2025-12-22 14:45:12","Okay YA BETTER"
Sent,"2025-12-22 14:45:14","I’m just kidding"
Sent,"2025-12-22 14:47:47","Me and milo are gonna get a shower"
Sent,"2025-12-22 14:47:56","Hes not gonna be happy"
Received,"2025-12-22 14:48:05","Finally "
Received,"2025-12-22 15:21:57","I’m trying here. "
Received,"2025-12-22 15:22:02","Michelle is here with her son "
Received,"2025-12-22 15:29:14","I will try "
Sent,"2025-12-22 15:35:36","My mom just asked if I knew what you want but I didn’t want to say what is actually happening because then she would just assume you weren’t getting money and would see him now"
Sent,"2025-12-22 15:35:58","There’s no way you can get it now?"
Sent,"2025-12-22 15:39:24",Herrrooo????
Received,"2025-12-22 15:39:48",60
Received,"2025-12-22 15:39:52","Michelle leaving in a min "
Received,"2025-12-22 15:40:01","Then I’ll ask her to write it "
Sent,"2025-12-22 15:54:22","okay well she def didn’t forget and thought you were getting a big one I guess"
Received,"2025-12-22 15:54:30","I’m sorry "
Sent,"2025-12-22 15:54:31","So we might have to give her a little or something idk"
Received,"2025-12-22 15:54:34","She’s writing now "
Received,"2025-12-22 15:54:36","Ok "
Sent,"2025-12-22 15:55:07","Please fucking hurry though"
Sent,"2025-12-22 15:55:12","Because that’s only making things worse"
Received,"2025-12-22 15:55:33","I am! Holy shit "
Sent,"2025-12-22 16:00:57","Don’t be mad at me!!!!"
Sent,"2025-12-22 16:01:16","I’m already dealing with one mad person currently"
Received,"2025-12-22 16:02:03","Going to atm "
Received,"2025-12-22 16:08:38","On my way "
Received,"2025-12-22 16:36:51","Any word "
Sent,"2025-12-22 16:42:38",no
Sent,"2025-12-22 16:43:04","okay she has GOT to stop drinking fucking tequila all day lont"
Sent,"2025-12-22 16:43:10","This is fucking absurd"
Received,"2025-12-22 16:52:06","Uh oh "
Received,"2025-12-22 17:03:01","I got that spiral candle wax in the mail today"
Received,"2025-12-22 17:03:04","I wrapped it "
Received,"2025-12-22 17:05:06","But as for the tequila… that’s bad enough but the fact it’s like bottom shelf is worse "
Sent,"2025-12-22 17:18:27","Would you like to know how bad it is"
Sent,"2025-12-22 17:18:40","So somehow she sat there and stirred and got herself so angry"
Received,"2025-12-22 17:18:40","I’m scared lol"
Sent,"2025-12-22 17:18:50","That she thought I was asking her to cover the money"
Sent,"2025-12-22 17:19:00","And didn’t put an order in for me"
Sent,"2025-12-22 17:19:20","Like she is fucking out of control and John is here and I said something to him about it "
Sent,"2025-12-22 17:19:24","And he was like "
Sent,"2025-12-22 17:19:30","“YEAH NO FUCKING KIDDING”"
Received,"2025-12-22 17:19:34","Oh god "
Sent,"2025-12-22 17:19:36","Either way I’ll still be getti"
Received,"2025-12-22 17:19:43","Well "
Sent,"2025-12-22 17:19:44","But that’s how fucking out of control it is"
Received,"2025-12-22 17:20:02","I’ll probably just come back over "
Received,"2025-12-22 17:20:12","Maybe I can change her mood i dont know lol"
Received,"2025-12-22 17:20:24","Wait so "
Received,"2025-12-22 17:20:32","Does he even know to bring mine "
Received,"2025-12-22 17:29:13","I think I am going to have dinner in a few minutes with my parents at Marucas then I’ll come over "
Sent,"2025-12-22 18:13:41","When are you coming"
Received,"2025-12-22 18:17:05","Eating right now"
Received,"2025-12-22 18:37:32","Leaving soon "
Received,"2025-12-22 18:51:02","On my way "
Sent,"2025-12-22 20:11:13","Did you get back without any accidents?  Not vehicular, just bathroom"
Received,"2025-12-22 20:13:19","I am home "
Received,"2025-12-22 20:13:23","Laughed at “Did you get back without any accidents?  Not vehicular, just bathroom”"
Received,"2025-12-22 20:13:36","Sorry I walked in the door and wanted to show my dad that letter bubba wrot e"
Received,"2025-12-22 20:13:50","So it was to his mom. Bubbas mom "
Received,"2025-12-22 20:14:03","I couldn’t read it I thought it said MM"
Received,"2025-12-22 20:14:06","But my dad said no it’s mom "
Sent,"2025-12-22 20:14:10","So your great grandma"
Sent,"2025-12-22 20:14:16","On your dads side"
Sent,"2025-12-22 20:14:56","was she alive when you were born?"
Received,"2025-12-22 20:15:23","I dont know
How we spelled her name but it is pronounced “gawg-ie”"
Received,"2025-12-22 20:15:39","Um I believe she passed right after I was born "
Received,"2025-12-22 20:17:00","I’m pretty sure I have a picture of her holding me as a newborn with Claire "
Received,"2025-12-22 20:18:42","Now that I think about it, that’s the name Elizabeth and Meredith called their grandma on Leann’s side. "
Received,"2025-12-22 20:19:29","Sorry just random thoughts in my head "
Sent,"2025-12-22 20:37:10","stop it I went upstairs to take me-me bowl to wash out. It’s so crazy to me that there was an entire extra generation on my mom’s side so Fran lived until I was 30 years old and had the same age vibes that your bubba and Sugie did/do to me"
Sent,"2025-12-22 20:38:29","Like I hadn’t even really put it together that they’re a generation closer to you than Fran was to me. Either way I wonder what the history about bill Buckley was specifically"
Received,"2025-12-22 20:38:57","Yes "
Sent,"2025-12-22 20:39:25","Because there’s a line in the letter that says “he’s our hero!” And it would be awesome to know what issue was the activating force "
Sent,"2025-12-22 20:41:36","something about “he’s our hero!” Spoke to me and it’s a tragedy I’ll never know what happened that inspired that line in the note lol"
Received,"2025-12-22 21:07:17","Right "
Received,"2025-12-22 21:07:26","Sorry I’m helping my mom "
Received,"2025-12-22 21:15:04","Well you could narrow it down slightly about things that he did before that book "
